,name,NumberofSchools,GradesOffered,DistrictEnrollment,PercentofGiftedStudents,CharterSchoolEnrollment,GeographicSizeofDistrict,AmericanIndian_AlaskanNative,Asian,NativeHawaiianorotherPacificIslander,Black,Hispanic,White,TwoOrMoreRaces,EconomicallyDisadvantaged,EnglishLearner,SpecialEducation,Female,Male,Homeless,MilitaryConnected,perc_unconnected_students,Latitude,Longitude
253,Millersburg Area School District,3,"PreKF, K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.40179431279486194,-0.17707892731584196,-0.06743036679000998,-0.5754578408183969,-0.4924637909756968,-0.3567369685706093,-0.6837166060687205,-0.34035312405508616,-0.33936052396204763,0.5443451466360721,-0.4600154493735191,-0.2710045595654568,-0.5040962436357244,0.38334811884012465,1.5189310071751871,-1.5235743549992948,-0.5295334283791135,1.213348370123476,-0.1806321745994818,40.542121,-76.951568
254,Millville Area School District,2,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.431426554029671,0.5568279226061268,-0.08916684788326902,0.004016981739267652,-0.4924637909756968,-0.5177295049035728,1.1025377731369945,-0.5085304925511359,-0.4431339290016117,0.7841079730167619,-0.8149298428185737,0.0706347843656307,-0.5040962436357244,0.25147805727854855,0.48386194411015576,-0.49042033731767687,0.6514148655255912,-0.5793516294309382,-0.44271413175546875,41.123389,-76.526149
255,Milton Area School District,4,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.18988933187151832,-0.7642044072534168,-0.07561683369526338,-0.04414207445978151,1.1724375077836031,-0.42573376985616507,-0.6837166060687205,-0.3097754206921681,0.10167644745609936,0.1478143183910856,0.35901776626891446,0.3427881600395474,0.30972970265066824,-0.2760021889677559,-0.6892163273635483,0.6804875493881588,-0.5295334283791135,-0.5793516294309382,0.47457271829048564,41.010649,-76.840801
256,Minersville Area School District,3,"K4H, K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.3406347451299945,-0.4217145439564981,-0.0677126587522601,-0.34572348126724173,-0.4924637909756968,-0.42573376985616507,-0.6837166060687205,-0.2562644398070614,0.2659843387687424,0.24464161366021,-0.8149298428185737,0.6323130277777569,-0.1689914422236804,0.8844543527741136,2.830018487057559,-2.8322361107293434,0.5333200361351206,-0.5793516294309382,0.08144978255650517,40.79005,-76.30997
257,Mohawk Area School District,3,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.26965519054428916,-0.3727874206283669,-0.08154496490251585,0.11942252494796461,-0.4924637909756968,-0.4947305711417209,-0.6837166060687205,-0.5008860667104064,-0.6160896040675518,0.8163837381064704,-0.4600154493735191,-0.0857086442130026,-0.647712587098029,-1.1990926198987888,2.001963236605537,-2.005712896584052,-0.2933437695981727,-0.29629373476445175,-0.3116731531774753,40.977235,-80.452631
258,Monessen City School District,3,"PreKF, K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.40851325121438264,-0.7642044072534168,-0.07194703818601186,-0.8591264279420644,-0.4924637909756968,-0.44873270361801704,-0.6837166060687205,2.595106398785054,-0.4604294965082057,-1.940888765271461,4.290377201352596,2.022032392921163,-0.5759044153668768,0.8317063281494832,1.9329586324012007,-1.936835962071943,-0.2933437695981727,-0.5793516294309382,2.178105439804401,40.150343,-79.887333
259,Moniteau School District,2,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.3251295026234084,-0.030297557331448087,-0.08436788452501703,0.5873092904590518,0.17349672852802323,-0.5637273724272767,0.20941058353413697,-0.4932416408696768,-0.6506807390807398,0.8717136211173988,-0.6784243068781681,-0.4505099775631464,-0.6237765298543115,-0.8034824352140604,0.41485733990581936,-0.421543402805568,0.7104622802208265,0.2698220545685212,-0.049591196021488315,41.058937,-79.90068
260,Montgomery Area School District,2,"PreKF, K4F, K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.36148068227773805,-1.204548517206598,-0.08380330060051679,-0.04423995872034873,-0.4924637909756968,-0.4947305711417209,-0.6837166060687205,-0.4626639375067587,-0.4171905777417207,0.6918915013318813,-0.4873165565616003,-0.13203262305111596,-0.6237765298543115,-0.5661163244032238,0.9668941735405057,-0.9725588789024339,-1.120007575331466,-0.5793516294309382,-0.3116731531774753,41.174748,-76.872695
261,Montour School District,3,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",0.01925916149509891,0.26326518263733945,-0.07307620603501233,-0.6782363144139286,0.17349672852802323,0.1722385079519853,-0.6837166060687205,0.0036460387777427104,-0.45178171275490875,0.13398184763835363,0.44092108783315775,-1.0585121998133866,-0.19292749946739784,-0.5397423120909082,1.9329586324012007,-1.936835962071943,-0.7066756724648193,0.7415852123459985,-0.9668780460674428,40.468335,-80.116205
262,Montoursville Area School District,4,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.22830787719339282,-0.17707892731584196,-0.07392308192176268,0.9552562259310553,-0.1594835312238368,-0.3797359023324612,-0.6837166060687205,-0.4855972150289473,-0.45178171275490875,0.6872806777476376,-0.405413234997357,-0.8442637976871116,-0.5519683581231593,-0.829856447526376,0.7598803609274964,-0.7659280753661073,-0.7066756724648193,-0.29629373476445175,-0.9668780460674428,41.250003,-76.920042
263,Montrose Area School District,3,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.31427583286879807,-0.3727874206283669,-0.0694064105257608,1.3414096338685533,0.17349672852802323,-0.5177295049035728,1.1025377731369945,-0.4626639375067587,-0.36530387522193875,0.7933296201852501,-1.2517475578278716,0.18065423410615022,-0.21686355671111524,-0.2760021889677559,0.20784352729281508,-0.21491259926924638,-1.0019127459409956,-0.5793516294309382,-0.3116731531774753,41.84354,-75.84526
264,Moon Area School District,8,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",0.18637121962163822,0.7036092925905204,-0.06799495071451021,-0.6290984156092078,-0.1594835312238368,0.7932097195219876,-0.6837166060687205,-0.12630920051465933,0.015198609923129344,-0.19338662684297306,0.6047277309616443,-1.3306655754873036,1.1235556489370608,-0.5924903367155384,-0.6892163273635483,0.6804875493881588,-0.8247705018552898,0.4585273176795122,-0.9668780460674428,40.509591,-80.222967
266,Moshannon Valley School District,2,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.3874950335943437,-0.2749331739721043,-0.08634392826076785,0.03964685258571865,-0.1594835312238368,-0.44873270361801704,-0.6837166060687205,-0.4932416408696768,-0.6074418203142548,0.8348270324434467,-0.7057254140662493,0.9392093875802592,-0.5759044153668768,1.1745684882095813,1.7949494239925279,-1.7990820930477254,0.17903554796370938,0.17546942301302573,0.47457271829048564,40.83087,-78.402476
270,Mountain View School District,2,"PreKF, K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.3590687556656024,-0.5195687906127606,-0.07674600154426385,1.001359712658194,-0.4924637909756968,-0.4947305711417209,0.20941058353413697,-0.4932416408696768,-0.5987940365609576,0.8809352682858871,-0.9514353787589793,0.3833216415228969,-0.5519683581231593,0.4097221311524402,-0.6892163273635483,0.6804875493881588,-0.2342963549029374,0.08111679145753016,-0.5737551103334623,41.733096,-75.712599
272,Muhlenberg School District,4,"K5H, K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",0.22909677675089773,-0.5684959139408918,-0.07222933014826198,-0.7633956211073691,-0.1594835312238368,-0.33373803480875736,0.20941058353413697,0.02657931629993129,4.062361406466126,-2.3743061821904003,1.5056642681683214,0.8581424246135603,2.0091897669546057,0.25147805727854855,0.5528665483144922,-0.5592972718297857,0.5333200361351206,-0.29629373476445175,0.47457271829048564,40.388338,-75.922372
273,Muncy School District,2,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.360619279916261,-0.6663501605971544,-0.07956892116676503,-0.5249495623657356,-0.4924637909756968,-0.3797359023324612,-0.6837166060687205,-0.409152956621652,-0.5555551177944726,0.6965023249161257,-0.405413234997357,-0.2594235648559283,-0.5519683581231593,-1.6474508292081473,-0.34419330634187123,0.33610287682761947,-0.5885808430743488,0.17546942301302573,-0.3116731531774753,41.201494,-76.789203
274,Nazareth Area School District,6,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",0.32143910990123287,1.5842975124968832,-0.050210557092752815,-0.40660749134002333,-0.1594835312238368,0.7472118519982838,0.20941058353413697,-0.35564197573654527,0.2486887712621483,0.0002679636952764255,-0.405413234997357,-1.249598612520605,-0.04931115600509324,-1.3045886691480497,0.41485733990581936,-0.421543402805568,-1.0019127459409956,4.138279948343836,-1.0979190246454362,40.74151,-75.29829
275,Neshaminy School District,10,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",1.110483673014171,0.6057550459342581,-0.04230638214974953,-0.6152967348692363,-0.1594835312238368,0.9542022558549511,0.20941058353413697,-0.18746460724049557,0.06708531244291131,-0.17033250892175292,0.3317166590808332,-0.6647583796894216,0.692706618550147,0.11960799571697242,0.9668941735405057,-0.9725588789024339,-0.883817916550525,-0.5793516294309382,-0.8358370674894492,40.155129,-74.946035
277,New Brighton Area School District,3,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.3018716388635292,0.5079007992779957,-0.06997099445026103,-0.7684856026568622,-0.1594835312238368,-0.4947305711417209,-0.6837166060687205,0.0342237421406608,-0.36530387522193875,-0.31326804003331765,3.5259462000863246,1.2750582341565821,-0.5519683581231593,0.2778520695908641,0.9668941735405057,-0.903681944390325,0.7104622802208265,-0.48499899787544276,1.653941525492427,40.733689,-80.30082
278,New Castle Area School District,4,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.01381868918561815,-0.6174230372690231,-0.03891887860274812,-0.7515516255787411,-0.1594835312238368,-0.5407284386654247,0.20941058353413697,0.9821325463911226,-0.09722257886973165,-1.1616595795342195,4.290377201352596,2.352090742142721,0.022497015726059007,0.22510404496623293,0.69087575672316,-0.6970511408539986,1.359983841868414,-0.29629373476445175,2.309146418382394,41.007474,-80.323462
279,New Hope-Solebury School District,4,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.304800406892551,1.4375161425124892,-0.09142518358126997,-0.6090321421929372,1.5054177675354632,0.7242129182364316,1.1025377731369945,-0.4932416408696768,0.05843752868961435,-0.032007801394431934,0.7685343740901313,-2.0428967501232993,0.23792153091951596,-0.4869942874662779,-0.20618409793319842,0.19834900780340178,-0.7657230871600547,0.2698220545685212,-1.7531239175354036,40.364783,-74.959965
281,Newport School District,3,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.353728061024445,-0.6174230372690231,-0.07110016229926151,-0.18842347453579453,0.5064769882798832,-0.5407284386654247,-0.6837166060687205,-0.4779527891882178,-0.3480083077153447,0.631950794736709,-0.3235099134331135,0.19223522881567837,-0.5998404726105941,-0.06501009046923395,-1.1722485567938934,1.162626090972911,-0.5295334283791135,-0.29629373476445175,0.21249076113449866,40.482983,-77.13764
282,Norristown Area School District,12,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",0.8000342619378578,0.06755668932481428,0.11577711671031624,-0.7331493845921127,-0.1594835312238368,-0.28774016728505347,-0.6837166060687205,1.7389307046233464,3.5953810837880873,-3.079762190579737,1.0688465531590237,1.3734966891875735,4.522475777544936,-0.30237620128007153,-0.5512071189548755,0.5427336803639411,-0.05715411081723165,-0.5793516294309382,2.178105439804401,40.142385,-75.359005
283,North Allegheny School District,11,"K5H, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",0.9514687970855155,3.688163815606526,-0.0629136953940081,-0.43372143151713033,0.5064769882798832,4.105056181228666,0.20941058353413697,-0.3938641049401929,-0.4344861452483147,-0.31326804003331765,-0.2689076990569514,-2.286097639023395,0.022497015726059007,-1.7001988538327781,0.41485733990581936,-0.421543402805568,-1.120007575331466,-0.10758847165346078,-1.8841648961133972,40.568798,-80.034156
285,North East School District,4,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.2644867763754271,-0.22600605064397303,-0.07279391407276221,-0.46103114021537156,-0.1594835312238368,-0.5177295049035728,0.20941058353413697,-0.42444180830311107,-0.3480083077153447,0.5766209117257804,-0.18700437749270796,0.34857865739431165,-0.5759044153668768,-0.5924903367155384,-2.069308411450257,2.12690317414242,-0.11620152551246694,-0.10758847165346078,0.3435317397124921,42.219024,-79.830007
286,North Hills School District,6,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",0.27871355277197335,2.8074755957001645,-0.07335849799726245,-0.7371626392753667,-0.1594835312238368,0.4482257130942086,0.20941058353413697,-0.24862001396633185,-0.3566560914686417,0.17547925989654953,0.4682221950212388,-1.191693638972963,0.47728210335669025,-0.407872250529332,-0.06817488952452562,0.06059513877918409,-0.4704860136838783,0.6472325807905032,-1.0979190246454362,40.524645,-80.023104
287,North Penn School District,17,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",1.717083215966279,1.5353703891687518,-0.029885535810744362,-0.4704280292298202,0.17349672852802323,4.197051916276074,0.20941058353413697,0.16417898143306284,0.06708531244291131,-1.1201621672760234,0.7958354812782122,-0.7747778294299411,1.458660450349105,-0.012262065844603693,-0.06817488952452562,0.06059513877918409,-0.647628257769584,-0.20194110320895625,-0.7047960889114557,40.231849,-75.280522
288,North Pocono School District,5,"K5H, K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.026222883190887045,-0.8131315305815481,-0.05952619184700669,0.9910818652986406,-0.4924637909756968,-0.40273483609431315,1.1025377731369945,-0.42444180830311107,-0.3825994427285327,0.5305126758833402,0.05870558720002198,-0.641596390270365,-0.48016018639200697,-0.22325416434312567,-0.41319791054620275,0.40497981133972344,-0.9428653312457602,-0.5793516294309382,-0.5737551103334623,41.337577,-75.528119
289,North Schuylkill School District,2,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.16697602905622994,-0.9109857772378106,-0.059243899884756576,-0.1832356087257345,0.17349672852802323,-0.44873270361801704,1.1025377731369945,-0.40150853078092247,0.24004098750885133,0.28613902591840656,-0.5146176637496814,0.5338745727467659,-0.43228807190457214,-0.03863607815691929,-0.48220251475053916,0.47385674585183224,0.2380829626589444,-0.29629373476445175,0.3435317397124921,40.775637,-76.298386
290,North Star School District,3,"PreKH, K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.34666456166033355,-0.5195687906127606,-0.07928662920451492,0.1332242056879361,-0.4924637909756968,-0.5637273724272767,1.1025377731369945,-0.5008860667104064,-0.6506807390807398,0.9408759748810593,-1.060639807511304,0.20381622352520692,-0.6237765298543115,-0.9617265090879517,-2.207317619858925,2.195780108654529,-0.3523911842934078,0.8359378439014941,0.3435317397124921,40.158221,-79.034361
291,Northampton Area School District,6,"PreKH, K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",0.3812204337877371,-0.22600605064397303,0.0011665800367685586,0.0620623482556012,-0.4924637909756968,-0.44873270361801704,-0.6837166060687205,-0.28684214316997947,0.6205434726539194,0.04176537595347298,-0.5692198781258437,-0.23626157543687162,-0.2407996139548327,-0.1441321274061798,0.2768481314971515,-0.28378953378135524,-0.5295334283791135,-0.3906463663199472,-0.5737551103334623,40.691774,-75.494057
292,Northeast Bradford School District,2,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.4054122027130654,-0.7152772839252857,-0.08690851218526809,0.7442177601482302,0.8394572480317433,-0.5637273724272767,-0.6837166060687205,-0.4779527891882178,-0.29612160519556263,0.7333889135900779,-1.087940914699385,0.04747279494657361,-0.04931115600509324,0.4360961434647549,-0.2751887021375348,0.2672259423155106,-0.05715411081723165,-0.5793516294309382,0.08144978255650517,41.862222,-76.235954
293,Northeastern York School District,8,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",0.1474358328828775,-0.7642044072534168,-0.023957404603491893,-0.39446984302969385,0.8394572480317433,0.1722385079519853,0.20941058353413697,0.10302357470722653,0.23139320375555436,-0.3178788636175614,0.522824409397401,-0.16677560717970116,0.7166426757938645,-1.6474508292081473,-0.2751887021375348,0.2672259423155106,-0.3523911842934078,-0.5793516294309382,-0.3116731531774753,40.058709,-76.725699
295,Northern Cambria School District,3,"PreKH, K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.38525538745450344,-0.07922468065957938,-0.0790043372422648,-0.2774981516519221,0.5064769882798832,-0.471731637379869,-0.6837166060687205,-0.4626639375067587,-0.6506807390807398,0.8717136211173988,-0.8968331643828171,0.5801985515848793,-0.647712587098029,0.25147805727854855,2.346986257627214,-2.3500975691445913,0.8876045243065321,0.4585273176795122,-0.049591196021488315,40.656293,-78.787789
296,Northern Lebanon School District,2,"K5H, K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.16421954149950352,0.6057550459342581,-0.05980848380925681,0.5201606877099713,-0.1594835312238368,-0.40273483609431315,-0.6837166060687205,-0.4626639375067587,0.4389400138346824,0.2630849079971864,-0.7603276284424115,-0.3404905278226269,-0.0014390415176583375,-0.03863607815691929,-0.2751887021375348,0.2672259423155106,0.7695096949160618,1.3077010016789716,-0.44271413175546875,40.435884,-76.445803
297,Northern Lehigh School District,4,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.24691416820129616,-0.8131315305815481,-0.06093765165825728,-0.6348735869826709,-0.4924637909756968,-0.3797359023324612,0.20941058353413697,-0.32506427237362717,0.8540336339929384,-0.12883509666355636,-0.29620880624503254,-0.12045162834158782,0.2139854736757985,-0.19688015203081005,0.9668941735405057,-0.9725588789024339,-0.2933437695981727,2.4399325803449177,-0.049591196021488315,40.765033,-75.614289
298,Northern Potter School District,2,"PreKF, K4F, K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.433149358752625,-0.47064166728462936,-0.08860226395876879,1.3504149858407328,0.17349672852802323,-0.5177295049035728,-0.6837166060687205,-0.523819344232595,-0.6333851715741458,0.9132110333755947,-0.8968331643828171,0.8755139166778526,-0.5519683581231593,0.6207142296509612,0.8288849651318329,-0.8348050098782162,-0.41143859898864316,-0.20194110320895625,0.47457271829048564,41.923125,-77.736936
299,Northern Tioga School District,5,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.1743840893649322,-0.7152772839252857,-0.07335849799726245,2.351085781618943,-0.4924637909756968,-0.5637273724272767,0.20941058353413697,-0.5008860667104064,-0.5382595502878788,0.8256053852749585,-0.7057254140662493,0.6496845198420497,-0.5280323008794419,-0.19688015203081005,-1.1722485567938934,1.162626090972911,-0.8247705018552898,-0.10758847165346078,0.6056136968684791,41.991098,-77.302787
301,Northgate School District,3,"PreKF, K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.3387396599347451,-0.07922468065957938,-0.07646370958201373,-0.8709704234706923,0.5064769882798832,-0.33373803480875736,1.1025377731369945,1.0356435272762292,-0.24423490267578069,-0.7420746333680126,1.7786753400491326,0.504922085972945,0.0703691302134939,1.3064385497711575,0.06983431888414228,-0.0771587302450287,-0.2342963549029374,-0.48499899787544276,0.47457271829048564,40.500643,-80.061911
302,Northwest Area School District,3,"PreKF, K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.36440945030675986,-0.9109857772378106,-0.0790043372422648,0.2803442493203972,-0.4924637909756968,-0.4947305711417209,-0.6837166060687205,-0.4779527891882178,-0.6333851715741458,0.8025512673537384,-0.37811212780927583,0.4006931335871893,-0.6237765298543115,0.8317063281494832,1.5879356113795235,-1.5235743549992948,0.4152252067446503,-0.3906463663199472,-0.049591196021488315,41.182174,-76.191952
303,Northwestern School District,4,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.3123807476735487,-0.47064166728462936,-0.07561683369526338,0.2987464903070257,0.17349672852802323,-0.4947305711417209,-0.6837166060687205,-0.5008860667104064,-0.4690772802615027,0.756443031511298,-0.5692198781258437,0.8928854087421458,-0.5040962436357244,0.9635763897110593,-0.8272255357722162,0.8182414184123715,0.9466519390017674,-0.10758847165346078,0.9987366326024596,41.889429,-80.353925
304,Northwestern Lehigh School District,4,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.19316266084513095,0.6057550459342581,-0.06376057128075846,0.16082756716787885,1.1724375077836031,-0.40273483609431315,-0.6837166060687205,-0.4167973824623815,-0.36530387522193875,0.6135075003997327,-0.5965209853139247,-1.4233135331635307,-0.312607785685985,-0.09138410278154954,-0.2751887021375348,0.33610287682761947,-0.883817916550525,-0.48499899787544276,-1.3600009818014231,40.679976,-75.72401
305,Norwin School District,7,"K5H, K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",0.3522773144421097,1.143953402543702,-0.054444936526504575,-0.6099131005380417,-0.1594835312238368,-0.21874336599949767,-0.6837166060687205,-0.4167973824623815,-0.5123161990279876,0.6088966768154889,-0.18700437749270796,-1.1279981680705569,-0.5040962436357244,-0.7507344105894301,0.48386194411015576,-0.49042033731767687,-0.8247705018552898,0.6472325807905032,-1.0979190246454362,40.32536,-79.726557
306,Octorara Area School District,4,"K5H, K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.175590052671,0.26326518263733945,-0.042588674111999646,-0.10766895956787677,-0.1594835312238368,-0.4947305711417209,-0.6837166060687205,-0.11866477467392983,1.1826494166182244,-0.5069226305715672,0.3317166590808332,0.19223522881567837,0.5251542178441252,-1.3045886691480497,-0.8962301399765527,0.8871183529244804,0.2380829626589444,-0.013235840097965312,0.08144978255650517,39.930887,-75.942005
307,Oil City Area School District,5,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.1883388076208597,-0.8620586539096794,-0.07335849799726245,-0.10620069565936925,0.8394572480317433,-0.5407284386654247,1.1025377731369945,-0.24862001396633185,-0.4258383614950177,0.5720100881415368,-0.6238220925020059,0.8870949113873812,-0.6237765298543115,-0.06501009046923395,-1.2412531609982298,1.2315030254850197,1.2418890124779434,-0.3906463663199472,1.7849825040704204,41.441792,-79.68685
308,Old Forge School District,2,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.35717367047035303,-0.6174230372690231,-0.0773105854687641,-0.8552110575193774,-0.1594835312238368,0.1722385079519853,1.995664962739852,-0.21039788476268423,0.47353114884787045,-0.17033250892175292,0.004103372823859937,0.6381035251325212,0.4533460461129727,1.0163244143356895,-0.5512071189548755,0.5427336803639411,0.0018933038780035104,-0.5793516294309382,-0.049591196021488315,41.371876,-75.739249
309,Oley Valley School District,3,"K5H, K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.27017203196117534,1.3885890191843582,-0.08323871667601655,-0.26193455422174156,-0.4924637909756968,-0.33373803480875736,-0.6837166060687205,-0.4626639375067587,-0.07127922760984066,0.4567394985354359,-0.3508110206211947,-0.983235734201452,-0.312607785685985,0.11960799571697242,-0.9652347441808891,0.9559952874365892,-0.2933437695981727,-0.5793516294309382,-0.7047960889114557,40.386395,-75.784949
310,Oswayo Valley School District,2,"PreKF, K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.4579577467631628,-0.2749331739721043,-0.08747309610976832,0.31098202287792237,-0.4924637909756968,-0.4947305711417209,-0.6837166060687205,-0.523819344232595,-0.6074418203142548,0.959319269218035,-1.2517475578278716,0.3775311441681326,-0.5759044153668768,0.9899504020233749,-1.103243952589557,1.162626090972911,0.4742726214398856,-0.5793516294309382,0.3435317397124921,41.958791,-78.190184
311,Otto-Eldred School District,2,"K4H, K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.42591357891621817,0.018629565996683205,-0.09029601573226949,-0.031025583543780284,0.17349672852802323,-0.471731637379869,-0.6837166060687205,-0.4932416408696768,-0.6247373878208488,0.8993785626228628,-0.9787364859470605,0.7423324775182765,-0.647712587098029,-0.24962817665544032,-0.13717949372886204,0.12947207329129293,1.6552209153445903,-0.5793516294309382,0.6056136968684791,41.937648,-78.475383
312,Owen J Roberts School District,7,"K5H, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",0.4096467117164784,0.9482449092311767,-0.04908138924375235,0.07831113550975204,0.5064769882798832,1.1381937259497668,-0.6837166060687205,-0.18746460724049557,-0.17505263264940468,-0.02278615422594374,-0.023197734364221328,-1.5217519881945218,-0.28867172844226757,0.2778520695908641,0.06983431888414228,-0.0771587302450287,-0.5885808430743488,0.7415852123459985,-1.3600009818014231,40.175661,-75.650928
313,Oxford Area School District,6,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",0.019086881022803506,0.7036092925905204,0.06637602331654568,-0.09112651953202455,-0.4924637909756968,-0.5177295049035728,0.20941058353413697,-0.3097754206921681,2.4452258445995865,-0.9818374597487024,-0.13240216311654565,-0.17835660188922972,1.9852537097108884,0.5415921927140164,0.06983431888414228,-0.0771587302450287,0.356177792049415,5.647922053231763,0.08144978255650517,39.816849,-75.968339
314,Palisades School District,5,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.2868832377738293,0.752536415918652,-0.07307620603501233,0.09945413579226138,0.17349672852802323,-0.471731637379869,-0.6837166060687205,-0.42444180830311107,-0.2874738214422657,0.618118323983977,-0.6784243068781681,-1.0643026971681506,-0.38441595741713724,0.145982008029288,0.5528665483144922,-0.49042033731767687,-0.4704860136838783,0.8359378439014941,-1.2289600032234296,40.522395,-75.199315
315,Palmerton Area School District,5,"K5H, K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.23502681561291347,-0.030297557331448087,-0.06743036679000998,-0.36451725929613893,-0.4924637909756968,-0.5177295049035728,-0.6837166060687205,-0.4779527891882178,0.06708531244291131,0.5028477343778762,-0.8149298428185737,-0.13203262305111596,-0.4562241291482895,0.7525842912125373,0.69087575672316,-0.6970511408539986,-0.5295334283791135,-0.20194110320895625,-0.44271413175546875,40.804326,-75.609309
316,Palmyra Area School District,6,"K5H, K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",0.08386433860587442,0.4100465526217331,-0.061219943620507394,-0.5258305207108401,-0.1594835312238368,1.0461979909023589,0.20941058353413697,-0.37857525325873387,-0.02804030884335566,0.032543728784984786,0.03140448001194096,-1.0585121998133866,-0.0014390415176583375,-0.1705061397184954,1.3119171945621828,-1.3169435514629733,0.2380829626589444,-0.5793516294309382,-0.9668780460674428,40.29936,-76.584404
317,Panther Valley School District,3,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.20332720871055962,-0.5195687906127606,-0.03440220720674624,-0.5522592710639769,-0.1594835312238368,-0.44873270361801704,-0.6837166060687205,-0.003998387062986861,0.7156690939401865,-0.38243039379697813,0.6047277309616443,1.9814989114378134,0.14217730194464617,1.3064385497711575,-0.2751887021375348,0.2672259423155106,-0.2342963549029374,-0.29629373476445175,2.0470644612264075,40.827374,-75.904075
