"","id","subclass","weights","District.Name","DistrictType","Virtual","Hybrid","In_Person","mean_proficient_english_2019","mean_proficient_math_2019","mean_proficient_english_2022","mean_proficient_math_2022","Unnamed..0","NumberofSchools","GradesOffered","DistrictEnrollment","PercentofGiftedStudents","CharterSchoolEnrollment","GeographicSizeofDistrict","AmericanIndian_AlaskanNative","Asian","NativeHawaiianorotherPacificIslander","Black","Hispanic","White","TwoOrMoreRaces","EconomicallyDisadvantaged","EnglishLearner","SpecialEducation","Female","Male","Homeless","MilitaryConnected","perc_unconnected_students","Latitude","Longitude","treatment","distance"
"96","167","48",1,"HUNTINGDON AREA SCHOOL DISTRICT","Regular local school district",0,9,0,38.8333333333333,20.5333333333333,37.7,26.0333333333333,194,4,"PreKF, K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.230892084277824,0.458973675949864,-0.0454115937345008,1.8019550798371,-0.159483531223837,-0.471731637379869,-0.68371660606872,-0.416797382462382,-0.624737387820849,0.691891501331881,-0.0231977343642213,0.18065423410615,-0.528032300879442,1.54380466058199,-0.137179493728862,0.129472073291293,0.0018933038780035,-0.201941103208956,0.0814497825565051,40.503457,-78.011149,0,0.532441075896867
"97","119","49",1,"EVERETT AREA SCHOOL DISTRICT","Regular local school district",1,5,3,44.3333333333333,27.7333333333333,40.9333333333333,22.5,139,4,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.319961088454546,-0.177078927315842,-0.0812626729402657,1.99038228142891,-0.492463790975697,-0.517729504903573,-0.68371660606872,-0.409152956621652,-0.495020631521394,0.784107973016762,-0.924134271570898,0.973952371708844,-0.45622412914829,-0.671612373652484,-0.206184097933198,0.198349007803402,0.356177792049415,-0.296293734764452,0.474572718290486,40.0108,-78.370075,1,0.683046739540724
"98","362","49",1,"SULLIVAN COUNTY SCHOOL DISTRICT","Regular local school district",1,8,0,52.5,34.45,49.25,17.85,421,2,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.419194640496698,-0.470641667284629,-0.0804157970535153,3.54057531603123,-0.492463790975697,-0.563727372427277,-0.68371660606872,-0.462663937506759,-0.659328522834037,0.917821856959839,-0.97873648594706,-0.103080136277295,-0.647712587098029,0.884454352774114,-0.413197910546203,0.404979811339723,-0.82477050185529,-0.579351629430938,-0.311673153177475,41.338075,-75.738704,0,0.622936959248302
"99","131","50",1,"FOX CHAPEL AREA SCHOOL DISTRICT","Regular local school district",0,5,4,39,30.44,35.98,24.14,153,6,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",0.198086291737725,2.22035011576259,-0.079568921166765,-0.553140229409081,-0.159483531223837,1.04619799090236,-0.68371660606872,-0.240975588125602,-0.348008307715345,0.0463761995377167,0.468222195021239,-1.55649497232311,-0.26473567119855,-1.77932089076972,-1.17224855679389,1.16262609097291,-0.883817916550525,-0.107588471653461,-1.22896000322343,40.51729,-79.869649,1,0.618824434287091
"100","5","50",1,"ALLEGHENY VALLEY SCHOOL DISTRICT","Regular local school district",0,9,0,43.2,25.1,42.45,14.65,4,2,"PreKF, K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.365959974557418,-0.128151803987711,-0.0877553880720184,-0.787083612164625,0.173496728528023,-0.494730571141721,-0.68371660606872,-0.218042310603414,-0.451781712754909,0.516680205130608,-0.268907699056951,-0.195728093953522,-0.240799613954833,0.383348118840125,-2.27632222406326,2.26465704316664,-0.234296354902937,-0.579351629430938,0.0814497825565051,40.544106,-79.816428,0,0.541110981629746
"101","134","51",1,"FRAZIER SCHOOL DISTRICT","Regular local school district",1,5,3,43.6,27.05,39.15,19.2,156,3,"PreKH, K4H, K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.346147720243447,-1.00884002389407,-0.0801335050912652,-0.30666766130094,-0.492463790975697,-0.425733769856165,-0.68371660606872,-0.477952789188218,-0.598794036560958,0.779497149432518,-0.460015449373519,0.232768710299028,-0.551968358123159,-0.355124225904702,-1.51727157781557,1.50701076353345,-0.411438598988643,-0.579351629430938,-0.180632174599482,40.088975,-79.756093,1,0.549413955957447
"102","355","51",1,"SPRINGFIELD SCHOOL DISTRICT","Regular local school district",1,8,0,44.0333333333333,35.0666666666667,43.5666666666667,35.1333333333333,414,5,"K5H, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",0.240122726977803,0.850390662574914,-0.0854970523740175,-0.823105020053345,-0.159483531223837,1.16119265971162,0.209410583534137,0.0265793162999312,-0.39124722648183,0.0048787872795208,-0.24160659186887,-1.48700900406594,-0.16899144222368,-0.434246262841648,1.24291259035785,-1.24806661695086,-0.82477050185529,-0.296293734764452,-1.22896000322343,39.928518,-75.339792,0,0.455118174688242
"103","139","52",1,"GATEWAY SCHOOL DISTRICT","Regular local school district",1,6,2,45.9666666666667,30.4833333333333,43.58,30.06,161,6,"PreKF, K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",0.065258047597971,1.97571449912193,-0.0245219885279921,-0.690471846984825,0.839457248031743,1.02319905714051,0.209410583534137,1.81537496303064,-0.200995983909296,-1.4844172304313,1.66947091129681,0.261721197072849,0.022497015726059,0.541592192714016,-0.689216327363548,0.680487549388159,0.0018933038780035,0.0811167914575301,0.474572718290486,40.428474,-79.757784,1,0.276461813795959
"104","83","52",1,"CONNELLSVILLE AREA SCHOOL DISTRICT","Regular local school district",0,9,0,37.16,28.04,33.06,23.08,98,6,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",0.141750577297129,-0.910985777237811,-0.0403303384139987,1.23598828523771,0.173496728528023,-0.517729504903573,-0.68371660606872,-0.378575253258734,-0.598794036560958,0.705723972084613,-0.323509913433114,0.122749260558508,-0.599840472610594,1.64930070983126,-0.413197910546203,0.404979811339723,-0.352391184293408,-0.484998997875443,1.78498250407042,40.021129,-79.566212,0,0.236031445955811
"105","140","53",1,"GETTYSBURG AREA SCHOOL DISTRICT","Regular local school district",0,6,3,45.3,31.35,45.075,32.025,163,5,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.0250169198848192,0.410046552621733,-0.009842806490986,0.842199904975971,0.506476988279883,-0.172745498475794,-0.68371660606872,-0.187464607240495,0.64648682391381,-0.207219097595705,0.0314044800119409,-0.103080136277295,0.285793645406951,-1.48920675533426,-0.482202514750539,0.473856745851832,0.119988133268474,1.87381679101194,0.212490761134499,39.850222,-77.23268,1,0.667343919252639
"106","244","53",1,"NORTH HILLS SCHOOL DISTRICT","Regular local school district",2,7,0,48.24,37.24,47.5,34.1,286,6,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",0.278713552771973,2.80747559570016,-0.0733584979972624,-0.737162639275367,-0.159483531223837,0.448225713094209,0.209410583534137,-0.248620013966332,-0.356656091468642,0.17547925989655,0.468222195021239,-1.19169363897296,0.47728210335669,-0.407872250529332,-0.0681748895245256,0.060595138779184,-0.470486013683878,0.647232580790503,-1.09791902464544,40.524645,-80.023104,0,0.594405346897798
"107","142","54",1,"GLENDALE SCHOOL DISTRICT","Regular local school district",1,4,4,42.75,28.4,43.85,23.6,165,2,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.405756763657656,0.507900799277996,-0.0871908041475182,0.0779195984674832,-0.492463790975697,-0.563727372427277,-0.68371660606872,-0.508530492551136,-0.642032955327443,0.945486798465303,-1.00603759313514,0.221187715589499,-0.647712587098029,1.78117077139283,0.966894173540506,-0.972558878902434,0.0018933038780035,0.269822054568521,0.343531739712492,40.701417,-78.539531,1,0.457773957417535
"108","272","54",1,"PALMYRA AREA SCHOOL DISTRICT","Regular local school district",0,9,0,46.94,34.02,46.04,33.8,316,6,"K5H, K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",0.0838643386058744,0.410046552621733,-0.0612199436205073,-0.52583052071084,-0.159483531223837,1.04619799090236,0.209410583534137,-0.378575253258734,-0.0280403088433556,0.0325437287849847,0.0314044800119409,-1.05851219981339,-0.0014390415176583,-0.170506139718495,1.31191719456218,-1.31694355146297,0.238082962658944,-0.579351629430938,-0.966878046067443,40.29936,-76.584404,0,0.366367259318565
"109","146","55",1,"GREATER LATROBE SCHOOL DISTRICT","Regular local school district",1,6,2,50.1,36.375,46.8,30.95,169,5,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",0.067842254682402,-0.030297557331448,-0.0609376516582572,-0.203497650663139,0.173496728528023,-0.287740167285053,0.209410583534137,-0.409152956621652,-0.4777250640148,0.590453382478512,-0.214305484680789,-0.826892305622819,-0.432288071904572,-0.724360398277115,-0.620211723159212,0.61161061487605,-0.82477050185529,0.0811167914575301,-0.704796088911456,40.309328,-79.374542,1,0.587605434047852
"110","344","55",1,"SOUTH PARK SCHOOL DISTRICT","Regular local school district",0,9,0,50.4,30.05,46.6,30.55,398,3,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.205394574378104,0.0186295659966832,-0.0835210086382666,-0.797948765087581,0.173496728528023,0.977201189616803,0.209410583534137,0.0112904646184722,-0.529611766534582,0.230809142907478,-0.924134271570898,-0.884797279170461,-0.0493111560050932,-0.724360398277115,0.276848131497151,-0.283789533781355,-0.94286533124576,-0.201941103208956,-1.09791902464544,40.299239,-79.99279,0,0.497774610690693
"111","147","56",1,"GREATER NANTICOKE AREA SCHOOL DISTRICT","Regular local school district",3,4,2,37.45,14.8,34.9,10.3,170,4,"PreKH, K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.126490118066811,-1.30240276386286,-0.0448470098100005,-0.358839972183243,0.839457248031743,-0.517729504903573,1.99566496273985,0.20240111063671,0.845385850239642,-0.497700983403079,0.0860066943881032,1.1592482870613,0.47728210335669,0.673462254275592,-1.10324395258956,1.0937491564608,-0.175248940207702,0.552879949235008,0.605613696868479,41.20382,-75.992581,1,0.348088244627848
"112","302","56",1,"PUNXSUTAWNEY AREA SCHOOL DISTRICT","Regular local school district",0,8,1,47.35,23.2,38.55,23,348,2,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.192473538955949,-0.666350160597154,-0.0606553596960071,1.79363491768889,-0.492463790975697,-0.494730571141721,0.209410583534137,-0.455019511666029,-0.581498469054364,0.825605385274959,-0.787628735630493,0.916047398161202,-0.551968358123159,1.01632441433569,0.483861944110156,-0.490420337317677,-0.116201525512467,-0.201941103208956,1.65394152549243,40.953726,-78.973043,0,0.249893079415367
"113","149","57",1,"GREENWOOD SCHOOL DISTRICT","Regular local school district",0,4,5,42.6,29.05,46.5,25.4,174,3,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.394213972013864,-1.0577671472222,-0.0840855925627669,0.0615729269527653,-0.492463790975697,-0.471731637379869,-0.68371660606872,-0.378575253258734,-0.529611766534582,0.830216208859202,-1.25174755782787,-1.0237692156848,-0.623776529854312,-0.671612373652484,-1.03423934838523,1.0248722219487,-0.234296354902937,0.741585212345999,-0.835837067489449,40.551011,-77.151494,1,0.527177541389623
"114","34","57",1,"BLUE RIDGE SCHOOL DISTRICT","Regular local school district",0,9,0,49,28.05,43.8,25.4,42,3,"K4H, K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.342357549852948,-1.00884002389407,-0.0877553880720184,0.193227257415613,-0.159483531223837,-0.471731637379869,-0.68371660606872,-0.416797382462382,-0.417190577741721,0.687280677747638,-0.705725414066249,-0.433138485498854,-0.45622412914829,0.251478057278548,1.79494942399253,-1.79908209304773,-0.588580843074349,0.175469423013026,0.212490761134499,41.899951,-75.738019,0,0.436100891975572
"115","150","58",1,"GROVE CITY AREA SCHOOL DISTRICT","Regular local school district",0,7,2,47.95,33.15,41.55,28.65,175,3,"K5H, K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.205222293905809,1.1439534025437,-0.0798512131290151,-0.0292636668535712,-0.492463790975697,-0.425733769856165,-0.68371660606872,-0.332708698214357,-0.529611766534582,0.627339971152465,-0.268907699056951,-0.311538041048806,-0.551968358123159,0.752584291212537,-0.413197910546203,0.404979811339723,-0.116201525512467,-0.579351629430938,-0.0495911960214883,41.162036,-80.097345,1,0.411651339936246
"116","193","58",1,"LAUREL HIGHLANDS SCHOOL DISTRICT","Regular local school district",0,9,0,40.02,27.48,40.6,23.54,222,6,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.047241100810926,0.556827922606127,-0.0646074471675088,-0.342199647886823,0.173496728528023,-0.448732703618017,5.56817372115128,-0.126309200514659,-0.590146252807661,0.323025614592359,0.713932159713969,-0.259423564855928,-0.480160186392007,1.04269842664801,0.207843527292815,-0.214912599269246,-0.470486013683878,-0.579351629430938,0.343531739712492,39.910369,-79.713186,0,0.319183839649194
"117","151","59",1,"HALIFAX AREA SCHOOL DISTRICT","Regular local school district",0,4,5,52,28.55,43.15,23.25,176,3,"PreKF, K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.366132255029714,-0.274933173972104,-0.0736407899595125,-0.0461976439316922,-0.492463790975697,-0.333738034808757,-0.68371660606872,-0.309775420692168,-0.339360523962048,0.4844044400409,-0.214305484680789,-0.259423564855928,-0.575904415366877,0.699836266587907,-0.206184097933198,0.198349007803402,0.238082962658944,0.175469423013026,-0.573755110333462,40.461709,-76.927465,1,0.489491409727352
"118","141","59",1,"GIRARD SCHOOL DISTRICT","Regular local school district",0,9,0,48.25,36.95,42.05,26.45,164,3,"K4H, K4F, K5H, K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.262419410707882,-0.959912900565942,-0.0849324684495172,-0.537087210676065,-0.159483531223837,-0.540728438665425,0.209410583534137,-0.455019511666029,-0.581498469054364,0.687280677747638,0.0041033728238599,0.6091510383587,-0.575904415366877,0.330600094215494,-1.72428539042858,1.71364156706978,0.356177792049415,0.647232580790503,0.736654675446473,42.006838,-80.335302,0,0.403440270463016
"119","152","60",1,"HAMBURG AREA SCHOOL DISTRICT","Regular local school district",0,0,9,47.8333333333333,28.3333333333333,36.0666666666667,24.4666666666667,177,4,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.155433237412438,0.0675566893248142,-0.0646074471675088,0.130189793610354,-0.159483531223837,-0.379735902332461,0.209410583534137,-0.455019511666029,0.144915366222584,0.304582320255383,-0.187004377492708,0.0648442870108664,-0.192927499467398,0.805332315837169,-0.75822093156788,0.749364483900263,-0.470486013683878,0.552879949235008,-0.0495911960214883,40.54992,-75.97766,1,0.552257182473165
"120","25","60",1,"BERWICK AREA SCHOOL DISTRICT","Regular local school district",0,9,0,44.425,33.6,38.95,26.325,31,5,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.0696375622093281,-0.470641667284629,-0.060373067733757,0.003136023394163,-0.159483531223837,-0.494730571141721,-0.68371660606872,-0.347997549895816,0.551361202627543,0.101706082548645,-0.460015449373519,0.354369154749076,0.118241244700929,0.0141119464677119,1.31191719456218,-1.31694355146297,0.179035547963709,0.0811167914575301,-0.0495911960214883,41.066654,-76.222652,0,0.455119871841601
"121","153","61",1,"HAMPTON TOWNSHIP SCHOOL DISTRICT","Regular local school district",0,3,6,41.5,33.6,41.5,29.6,178,5,"K5H, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.0622295019006259,-1.0577671472222,-0.0866262202230179,-0.73011497251453,0.173496728528023,0.103241706666429,-0.68371660606872,-0.477952789188218,-0.56420290154777,0.682669854163393,-0.623822092502006,-1.88655332154467,-0.384415957417137,-2.12218305082982,0.483861944110156,-0.490420337317677,-1.06096016063623,-0.579351629430938,-1.62208293895741,40.589787,-79.945318,1,0.469940482727969
"122","42","61",1,"BURGETTSTOWN AREA SCHOOL DISTRICT","Regular local school district",2,7,0,49.3,28.65,40.85,22.7,52,2,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.354934024330513,-0.910985777237811,-0.0736407899595125,0.14242532618125,-0.492463790975697,-0.494730571141721,0.209410583534137,-0.43973065998457,-0.633385171574146,0.72416726642159,-0.132402163116546,-0.305747543694042,-0.599840472610594,0.989950402023375,0.0698343188841422,-0.0771587302450287,-0.352391184293408,-0.201941103208956,-0.311673153177475,40.397245,-80.389023,0,0.378508245427204
"123","155","62",1,"HANOVER PUBLIC SCHOOL DISTRICT","Regular local school district",0,2,7,43.975,31.875,37.55,32.525,180,5,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.182998112979702,-1.00884002389407,-0.0646074471675088,-0.85237241396293,2.8373388065429,-0.310739101046905,0.209410583534137,-0.126309200514659,1.07887601157866,-0.709798868278305,1.396459839416,1.10134331351366,2.00918976695461,-1.27821465683573,-0.827225535772216,0.818241418412372,0.0609407185732388,-0.296293734764452,0.736654675446473,39.819955,-76.971212,1,0.850886825426952
"124","404","62",1,"WEST BRANCH AREA SCHOOL DISTRICT","Regular local school district",0,0,0,48.2,25.95,42.95,21.6,467,3,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.364581730779055,-0.030297557331448,-0.0852147604117673,0.730905500711095,0.839457248031743,-0.540728438665425,-0.68371660606872,-0.508530492551136,-0.590146252807661,0.784107973016762,-0.405413234997357,-0.444719480208382,-0.623776529854312,1.51743064826968,-0.551207118954876,0.542733680363941,-0.706675672464819,-0.201941103208956,-0.180632174599482,40.978515,-78.203613,0,0.706272466875954
"125","156","63",1,"HARBOR CREEK SCHOOL DISTRICT","Regular local school district",0,6,3,48.45,38.125,45.05,30.875,181,5,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.160257090636709,-0.0792246806595793,-0.082109548827016,-0.554804261838723,-0.492463790975697,-0.218743365999498,0.209410583534137,-0.43973065998457,-0.348008307715345,0.558177617388805,-0.350811020621195,-0.334700030467863,-0.384415957417137,-1.33096268146036,1.38092179876651,-1.38582048597508,-0.588580843074349,0.458527317679512,-0.442714131755469,42.16723,-79.955559,1,0.415102702462658
"126","367","63",1,"TREDYFFRIN-EASTTOWN SCHOOL DISTRICT","Regular local school district",1,8,0,43.5285714285714,31.9857142857143,45.7857142857143,32.2285714285714,428,8,"K5H, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",0.673235834328442,3.44352819896587,-0.0823918407892662,-0.61343693391846,-0.159483531223837,6.17496021979534,-0.68371660606872,-0.302130994851439,-0.322064956455454,-0.94495087107475,0.386318873456995,-2.34400261257104,0.0703691302134939,-0.645238361340169,-0.137179493728862,0.129472073291293,-0.765723087160055,0.175469423013026,-1.8841648961134,40.07244,-75.42633,0,0.333499694966785
"127","157","64",1,"HARMONY AREA SCHOOL DISTRICT","Regular local school district",0,6,3,47.3,33.8,42.25,29.3,182,2,"K4F, K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.485694902802722,-1.0577671472222,-0.0922720594680203,-0.0714517831580228,-0.492463790975697,-0.563727372427277,-0.68371660606872,-0.523819344232595,-0.642032955327443,0.959319269218035,-1.08794091469939,0.36015965210384,-0.647712587098029,0.937202377398745,-6.27858926791471,6.328396179381,1.12379418308747,-0.107588471653461,1.26081858975845,40.777988,-78.727495,1,0.229926269224659
"128","1","64",1,"ABINGTON HEIGHTS SCHOOL DISTRICT","Regular local school district",1,8,0,51.08,37.46,46,37.02,1,6,"K5H, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",0.0740443516850365,-0.372787420628367,-0.0682772426767603,-0.198114016331945,-0.492463790975697,0.977201189616803,1.99566496273985,-0.409152956621652,-0.30476938894886,0.323025614592359,-0.678424306878168,-2.11817321573523,-0.288671728442268,-0.829856447526376,0.138838923088479,-0.146035664757138,-0.94286533124576,-0.579351629430938,-1.22896000322343,41.494201,-75.698738,0,0.226250050028855
"129","162","65",1,"HEMPFIELD SCHOOL DISTRICT","Regular local school district",0,0,9,47.1333333333333,30.8444444444444,46.0222222222222,27.9111111111111,187,10,"K5H, K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",0.683572662666166,1.43751614251249,-0.0592438998847565,-0.455353853102476,-0.159483531223837,0.103241706666429,-0.68371660606872,-0.133953626355389,0.871329201499532,-0.483868512650347,0.522824409397401,-0.49683395640126,0.525154217844125,0.40972213115244,0.0698343188841422,-0.0771587302450287,0.238082962658944,-0.484998997875443,-0.573755110333462,40.091535,-76.409857,1,0.448728426210509
"130","182","65",1,"KENNETT CONSOLIDATED SCHOOL DISTRICT","Regular local school district",1,7,1,43.75,24.25,35.725,23.625,209,6,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",0.1465744305214,-0.372787420628367,-0.0538803526020043,-0.55421695627532,-0.159483531223837,-0.172745498475794,-0.68371660606872,-0.370930827418004,3.17163967987653,-1.35070334648822,-0.460015449373519,-0.114661130986823,3.32567291535906,-1.383710706085,0.207843527292815,-0.214912599269246,2.59997955046835,-0.484998997875443,-0.180632174599482,39.840352,-75.705472,0,0.358390293031571
"131","163","66",1,"HERMITAGE SCHOOL DISTRICT","Regular local school district",0,7,2,48.025,32.225,45.875,31.225,189,4,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.174728650309523,1.33966189585623,-0.0727939140727622,-0.602571780995504,-0.492463790975697,-0.195744432237646,1.99566496273985,0.0724458713443084,-0.711215225353819,0.230809142907478,0.823136588466294,-0.132032623051116,-0.528032300879442,-0.539742312090908,0.828884965131833,-0.834805009878216,-0.116201525512467,-0.390646366319947,-0.180632174599482,41.239042,-80.449868,1,0.389334179300797
"132","130","66",1,"FORT CHERRY SCHOOL DISTRICT","Regular local school district",1,8,0,48,31,45.15,26,151,2,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.359068755665602,-0.274933173972104,-0.0854970523740175,-0.322720680033956,-0.492463790975697,-0.517729504903573,0.209410583534137,-0.43973065998457,-0.495020631521394,0.599675029647001,0.222512230328509,0.0880062764299231,-0.288671728442268,0.356974106527809,-1.44826697361123,1.50701076353345,-0.529533428379114,0.0811167914575301,-0.311673153177475,40.346453,-80.28393,0,0.272607013137211
"133","166","67",1,"HOPEWELL AREA SCHOOL DISTRICT","Regular local school district",1,6,2,50.825,31.375,44.65,32.075,193,5,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.165597785277867,-0.226006050643973,-0.0535980606397542,-0.303045943659954,-0.159483531223837,-0.471731637379869,0.209410583534137,-0.233331162284873,-0.460429496508206,0.465961145703924,0.113307801576184,-0.514205448465553,-0.384415957417137,0.673462254275592,-0.206184097933198,0.198349007803402,-0.883817916550525,0.364174686124017,-0.704796088911456,40.589466,-80.262616,1,0.391992114158567
"134","63","67",1,"CENTRAL YORK SCHOOL DISTRICT","Regular local school district",0,9,0,47.2333333333333,23.4666666666667,41.5666666666667,24.25,74,7,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",0.434627380199312,-0.030297557331448,-0.0344022072067462,-0.603844276382877,0.173496728528023,0.47122464685606,0.209410583534137,0.187112258955251,0.672430175173702,-0.728242162615281,0.932341017218618,-0.224680580727343,0.333665759894386,-2.01668700158056,-0.965234744180889,1.0248722219487,-0.470486013683878,1.02464310701249,-0.442714131755469,39.997035,-76.707099,0,0.275867446102141
"135","168","68",1,"INDIANA AREA SCHOOL DISTRICT","Regular local school district",0,3,6,47.62,32.1,44.5,29.98,195,6,"PreKF, K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.0301853340536812,0.850390662574914,-0.0730762060350123,-0.0822190518204118,-0.159483531223837,-0.080749763428386,0.209410583534137,-0.156886903877577,-0.503668415274691,0.346079732513579,0.167910015952347,0.0764252817203945,-0.121119327736245,-0.935352496775636,0.69087575672316,-0.697051140853999,0.0609407185732388,-0.107588471653461,-0.311673153177475,40.619905,-79.127883,1,0.667891994617104
"136","283","68",1,"PENNS VALLEY AREA SCHOOL DISTRICT","Regular local school district",0,0,0,57.1,34.825,45.3,27.725,328,4,"K4F, K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.29808146847303,0.0186295659966832,-0.0648897391297589,1.61724748014685,-0.492463790975697,-0.517729504903573,-0.68371660606872,-0.485597215028947,-0.555555117794473,0.862491973948911,-0.951435378758979,-0.467881469627439,-0.528032300879442,-0.777108422901745,0.207843527292815,-0.214912599269246,-0.706675672464819,-0.579351629430938,-0.311673153177475,40.876885,-77.528096,0,0.604773471335519
"137","169","69",1,"INTERBORO SCHOOL DISTRICT","Regular local school district",1,4,4,51.3,27.55,44.15,21.075,196,6,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",0.0595727920122228,-0.128151803987711,-0.0756168336952633,-0.777980375931878,0.839457248031743,0.793209719521988,1.10253777313699,0.729866493647048,-0.0799270113631376,-0.668301456020108,0.577426623773563,0.0764252817203945,0.309729702650668,1.04269842664801,1.03589877774484,-1.04143581341454,-0.175248940207702,0.269822054568521,0.212490761134499,39.887263,-75.303322,1,0.384872227873573
"138","269","69",1,"OXFORD AREA SCHOOL DISTRICT","Regular local school district",2,7,0,44.4666666666667,25.9666666666667,42.7,23.7333333333333,313,6,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",0.0190868810228035,0.70360929259052,0.0663760233165456,-0.0911265195320245,-0.492463790975697,-0.517729504903573,0.209410583534137,-0.309775420692168,2.44522584459959,-0.981837459748702,-0.132402163116546,-0.17835660188923,1.98525370971089,0.541592192714016,0.0698343188841422,-0.0771587302450287,0.356177792049415,5.64792205323176,0.0814497825565051,39.816849,-75.968339,0,0.26275119594813
"139","172","70",1,"JEANNETTE CITY SCHOOL DISTRICT","Regular local school district",2,4,3,42.35,22.15,39.9,22.35,199,2,"K4H, K4F, K5H, K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.361308401805443,-1.0577671472222,-0.0694064105257608,-0.865782557660632,0.839457248031743,-0.563727372427277,-0.68371660606872,0.592266828513917,-0.443133929001612,-0.848123575805625,4.91830266667846,1.49509713363762,-0.45622412914829,1.46468262364505,0.552866548314492,-0.559297271829786,-0.588580843074349,-0.390646366319947,2.30914641838239,40.314335,-79.607893,1,0.232586209790129
"140","266","70",1,"OSWAYO VALLEY SCHOOL DISTRICT","Regular local school district",0,0,0,45.6,35.1,43.1,28.4,310,2,"PreKF, K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.457957746763163,-0.274933173972104,-0.0874730961097683,0.310982022877922,-0.492463790975697,-0.494730571141721,-0.68371660606872,-0.523819344232595,-0.607441820314255,0.959319269218035,-1.25174755782787,0.377531144168133,-0.575904415366877,0.989950402023375,-1.10324395258956,1.16262609097291,0.474272621439886,-0.579351629430938,0.343531739712492,41.958791,-78.190184,0,0.229039318245439
