StateName,StateAbbrev,DataLevel,Charter,SchoolName,SchoolType,NCESSchoolID,StateAssignedSchoolID,DistrictName,DistrictType,NCESDistrictID,StateAssignedDistrictID,EnrollmentTotal,TimePeriodInterval,TimePeriodStart,TimePeriodEnd,LearningModel,LearningModelGrK5,LearningModelGr68,LearningModelGr912,LearningModelStateCat,LearningModelStateCatGrK5,LearningModelStateCatGr68,LearningModelStateCatGr912,EnrollmentInPerson,EnrollmentHybrid,EnrollmentVirtual,StaffCount,StaffCountInPerson
Pennsylvania,PA,District,Yes,,,,,New Foundations CS,Charter agency,4200075,126513420,1497,Monthly,5/1/21,5/31/21,Virtual,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,New Hope-Solebury SD,Regular local school district,4216860,122097604,1303,Monthly,9/1/20,9/30/20,Virtual,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,New Hope-Solebury SD,Regular local school district,4216860,122097604,1303,Monthly,10/1/20,10/31/20,Virtual,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,New Hope-Solebury SD,Regular local school district,4216860,122097604,1303,Monthly,11/1/20,11/30/20,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,New Hope-Solebury SD,Regular local school district,4216860,122097604,1303,Monthly,12/1/20,12/31/20,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,New Hope-Solebury SD,Regular local school district,4216860,122097604,1303,Monthly,1/1/21,1/31/21,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,New Hope-Solebury SD,Regular local school district,4216860,122097604,1303,Monthly,2/1/21,2/28/21,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,New Hope-Solebury SD,Regular local school district,4216860,122097604,1303,Monthly,3/1/21,3/31/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,New Hope-Solebury SD,Regular local school district,4216860,122097604,1303,Monthly,4/1/21,4/30/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,New Hope-Solebury SD,Regular local school district,4216860,122097604,1303,Monthly,5/1/21,5/31/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,New Kensington-Arnold SD,Regular local school district,4216740,107656303,1878,Monthly,9/1/20,9/30/20,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,New Kensington-Arnold SD,Regular local school district,4216740,107656303,1878,Monthly,10/1/20,10/31/20,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,New Kensington-Arnold SD,Regular local school district,4216740,107656303,1878,Monthly,11/1/20,11/30/20,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,New Kensington-Arnold SD,Regular local school district,4216740,107656303,1878,Monthly,12/1/20,12/31/20,Virtual,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,New Kensington-Arnold SD,Regular local school district,4216740,107656303,1878,Monthly,1/1/21,1/31/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,New Kensington-Arnold SD,Regular local school district,4216740,107656303,1878,Monthly,2/1/21,2/28/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,New Kensington-Arnold SD,Regular local school district,4216740,107656303,1878,Monthly,3/1/21,3/31/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,New Kensington-Arnold SD,Regular local school district,4216740,107656303,1878,Monthly,4/1/21,4/30/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,New Kensington-Arnold SD,Regular local school district,4216740,107656303,1878,Monthly,5/1/21,5/31/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Newport SD,Regular local school district,4216890,115504003,978,Monthly,9/1/20,9/30/20,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Newport SD,Regular local school district,4216890,115504003,978,Monthly,10/1/20,10/31/20,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Newport SD,Regular local school district,4216890,115504003,978,Monthly,11/1/20,11/30/20,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Newport SD,Regular local school district,4216890,115504003,978,Monthly,12/1/20,12/31/20,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Newport SD,Regular local school district,4216890,115504003,978,Monthly,1/1/21,1/31/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Newport SD,Regular local school district,4216890,115504003,978,Monthly,2/1/21,2/28/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Newport SD,Regular local school district,4216890,115504003,978,Monthly,3/1/21,3/31/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Newport SD,Regular local school district,4216890,115504003,978,Monthly,4/1/21,4/30/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Newport SD,Regular local school district,4216890,115504003,978,Monthly,5/1/21,5/31/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,Yes,,,,,Nittany Valley CS,Charter agency,4200024,110143120,47,Monthly,9/1/20,9/30/20,,,,,,,,,,,,,
Pennsylvania,PA,District,Yes,,,,,Nittany Valley CS,Charter agency,4200024,110143120,47,Monthly,10/1/20,10/31/20,,,,,,,,,,,,,
Pennsylvania,PA,District,Yes,,,,,Nittany Valley CS,Charter agency,4200024,110143120,47,Monthly,11/1/20,11/30/20,,,,,,,,,,,,,
Pennsylvania,PA,District,Yes,,,,,Nittany Valley CS,Charter agency,4200024,110143120,47,Monthly,12/1/20,12/31/20,,,,,,,,,,,,,
Pennsylvania,PA,District,Yes,,,,,Nittany Valley CS,Charter agency,4200024,110143120,47,Monthly,1/1/21,1/31/21,,,,,,,,,,,,,
Pennsylvania,PA,District,Yes,,,,,Nittany Valley CS,Charter agency,4200024,110143120,47,Monthly,2/1/21,2/28/21,,,,,,,,,,,,,
Pennsylvania,PA,District,Yes,,,,,Nittany Valley CS,Charter agency,4200024,110143120,47,Monthly,3/1/21,3/31/21,,,,,,,,,,,,,
Pennsylvania,PA,District,Yes,,,,,Nittany Valley CS,Charter agency,4200024,110143120,47,Monthly,4/1/21,4/30/21,,,,,,,,,,,,,
Pennsylvania,PA,District,Yes,,,,,Nittany Valley CS,Charter agency,4200024,110143120,47,Monthly,5/1/21,5/31/21,,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Norristown Area SD,Regular local school district,4216980,123465602,7611,Monthly,9/1/20,9/30/20,Virtual,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Norristown Area SD,Regular local school district,4216980,123465602,7611,Monthly,10/1/20,10/31/20,Virtual,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Norristown Area SD,Regular local school district,4216980,123465602,7611,Monthly,11/1/20,11/30/20,Virtual,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Norristown Area SD,Regular local school district,4216980,123465602,7611,Monthly,12/1/20,12/31/20,Virtual,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Norristown Area SD,Regular local school district,4216980,123465602,7611,Monthly,1/1/21,1/31/21,Virtual,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Norristown Area SD,Regular local school district,4216980,123465602,7611,Monthly,2/1/21,2/28/21,Virtual,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Norristown Area SD,Regular local school district,4216980,123465602,7611,Monthly,3/1/21,3/31/21,Virtual,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Norristown Area SD,Regular local school district,4216980,123465602,7611,Monthly,4/1/21,4/30/21,Virtual,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Norristown Area SD,Regular local school district,4216980,123465602,7611,Monthly,5/1/21,5/31/21,Virtual,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,North Allegheny SD,Regular local school district,4217010,103026852,8499,Monthly,9/1/20,9/30/20,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,North Allegheny SD,Regular local school district,4217010,103026852,8499,Monthly,10/1/20,10/31/20,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,North Allegheny SD,Regular local school district,4217010,103026852,8499,Monthly,11/1/20,11/30/20,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,North Allegheny SD,Regular local school district,4217010,103026852,8499,Monthly,12/1/20,12/31/20,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,North Allegheny SD,Regular local school district,4217010,103026852,8499,Monthly,1/1/21,1/31/21,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,North Allegheny SD,Regular local school district,4217010,103026852,8499,Monthly,2/1/21,2/28/21,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,North Allegheny SD,Regular local school district,4217010,103026852,8499,Monthly,3/1/21,3/31/21,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,North Allegheny SD,Regular local school district,4217010,103026852,8499,Monthly,4/1/21,4/30/21,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,North Allegheny SD,Regular local school district,4217010,103026852,8499,Monthly,5/1/21,5/31/21,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,North Clarion County SD,Regular local school district,4217130,106167504,564,Monthly,9/1/20,9/30/20,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,North Clarion County SD,Regular local school district,4217130,106167504,564,Monthly,10/1/20,10/31/20,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,North Clarion County SD,Regular local school district,4217130,106167504,564,Monthly,11/1/20,11/30/20,Virtual,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,North Clarion County SD,Regular local school district,4217130,106167504,564,Monthly,12/1/20,12/31/20,Virtual,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,North Clarion County SD,Regular local school district,4217130,106167504,564,Monthly,1/1/21,1/31/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,North Clarion County SD,Regular local school district,4217130,106167504,564,Monthly,2/1/21,2/28/21,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,North Clarion County SD,Regular local school district,4217130,106167504,564,Monthly,3/1/21,3/31/21,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,North Clarion County SD,Regular local school district,4217130,106167504,564,Monthly,4/1/21,4/30/21,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,North Clarion County SD,Regular local school district,4217130,106167504,564,Monthly,5/1/21,5/31/21,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,North East SD,Regular local school district,4217160,105258303,1581,Monthly,9/1/20,9/30/20,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,North East SD,Regular local school district,4217160,105258303,1581,Monthly,10/1/20,10/31/20,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,North East SD,Regular local school district,4217160,105258303,1581,Monthly,11/1/20,11/30/20,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,North East SD,Regular local school district,4217160,105258303,1581,Monthly,12/1/20,12/31/20,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,North East SD,Regular local school district,4217160,105258303,1581,Monthly,1/1/21,1/31/21,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,North East SD,Regular local school district,4217160,105258303,1581,Monthly,2/1/21,2/28/21,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,North East SD,Regular local school district,4217160,105258303,1581,Monthly,3/1/21,3/31/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,North East SD,Regular local school district,4217160,105258303,1581,Monthly,4/1/21,4/30/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,North East SD,Regular local school district,4217160,105258303,1581,Monthly,5/1/21,5/31/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,North Hills SD,Regular local school district,4217220,103026902,4606,Monthly,9/1/20,9/30/20,Virtual,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,North Hills SD,Regular local school district,4217220,103026902,4606,Monthly,10/1/20,10/31/20,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,North Hills SD,Regular local school district,4217220,103026902,4606,Monthly,11/1/20,11/30/20,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,North Hills SD,Regular local school district,4217220,103026902,4606,Monthly,12/1/20,12/31/20,Virtual,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,North Hills SD,Regular local school district,4217220,103026902,4606,Monthly,1/1/21,1/31/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,North Hills SD,Regular local school district,4217220,103026902,4606,Monthly,2/1/21,2/28/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,North Hills SD,Regular local school district,4217220,103026902,4606,Monthly,3/1/21,3/31/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,North Hills SD,Regular local school district,4217220,103026902,4606,Monthly,4/1/21,4/30/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,North Hills SD,Regular local school district,4217220,103026902,4606,Monthly,5/1/21,5/31/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,North Montco Tech Career Center,Specialized public school district,4280590,123465507,1010,Monthly,9/1/20,9/30/20,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,North Montco Tech Career Center,Specialized public school district,4280590,123465507,1010,Monthly,10/1/20,10/31/20,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,North Montco Tech Career Center,Specialized public school district,4280590,123465507,1010,Monthly,11/1/20,11/30/20,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,North Montco Tech Career Center,Specialized public school district,4280590,123465507,1010,Monthly,12/1/20,12/31/20,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,North Montco Tech Career Center,Specialized public school district,4280590,123465507,1010,Monthly,1/1/21,1/31/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,North Montco Tech Career Center,Specialized public school district,4280590,123465507,1010,Monthly,2/1/21,2/28/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,North Montco Tech Career Center,Specialized public school district,4280590,123465507,1010,Monthly,3/1/21,3/31/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,North Montco Tech Career Center,Specialized public school district,4280590,123465507,1010,Monthly,4/1/21,4/30/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,North Montco Tech Career Center,Specialized public school district,4280590,123465507,1010,Monthly,5/1/21,5/31/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,North Penn SD,Regular local school district,4217280,123465702,12603,Monthly,9/1/20,9/30/20,Virtual,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,North Penn SD,Regular local school district,4217280,123465702,12603,Monthly,10/1/20,10/31/20,Virtual,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,North Penn SD,Regular local school district,4217280,123465702,12603,Monthly,11/1/20,11/30/20,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,North Penn SD,Regular local school district,4217280,123465702,12603,Monthly,12/1/20,12/31/20,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,North Penn SD,Regular local school district,4217280,123465702,12603,Monthly,1/1/21,1/31/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,North Penn SD,Regular local school district,4217280,123465702,12603,Monthly,2/1/21,2/28/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,North Penn SD,Regular local school district,4217280,123465702,12603,Monthly,3/1/21,3/31/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,North Penn SD,Regular local school district,4217280,123465702,12603,Monthly,4/1/21,4/30/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,North Penn SD,Regular local school district,4217280,123465702,12603,Monthly,5/1/21,5/31/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,North Pocono SD,Regular local school district,4217310,119356503,2907,Monthly,9/1/20,9/30/20,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,North Pocono SD,Regular local school district,4217310,119356503,2907,Monthly,10/1/20,10/31/20,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,North Pocono SD,Regular local school district,4217310,119356503,2907,Monthly,11/1/20,11/30/20,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,North Pocono SD,Regular local school district,4217310,119356503,2907,Monthly,12/1/20,12/31/20,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,North Pocono SD,Regular local school district,4217310,119356503,2907,Monthly,1/1/21,1/31/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,North Pocono SD,Regular local school district,4217310,119356503,2907,Monthly,2/1/21,2/28/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,North Pocono SD,Regular local school district,4217310,119356503,2907,Monthly,3/1/21,3/31/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,North Pocono SD,Regular local school district,4217310,119356503,2907,Monthly,4/1/21,4/30/21,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,North Pocono SD,Regular local school district,4217310,119356503,2907,Monthly,5/1/21,5/31/21,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,North Schuylkill SD,Regular local school district,4210110,129545003,1997,Monthly,9/1/20,9/30/20,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,North Schuylkill SD,Regular local school district,4210110,129545003,1997,Monthly,10/1/20,10/31/20,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,North Schuylkill SD,Regular local school district,4210110,129545003,1997,Monthly,11/1/20,11/30/20,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,North Schuylkill SD,Regular local school district,4210110,129545003,1997,Monthly,12/1/20,12/31/20,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,North Schuylkill SD,Regular local school district,4210110,129545003,1997,Monthly,1/1/21,1/31/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,North Schuylkill SD,Regular local school district,4210110,129545003,1997,Monthly,2/1/21,2/28/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,North Schuylkill SD,Regular local school district,4210110,129545003,1997,Monthly,3/1/21,3/31/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,North Schuylkill SD,Regular local school district,4210110,129545003,1997,Monthly,4/1/21,4/30/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,North Schuylkill SD,Regular local school district,4210110,129545003,1997,Monthly,5/1/21,5/31/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,North Star SD,Regular local school district,4210115,108565503,1011,Monthly,9/1/20,9/30/20,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,North Star SD,Regular local school district,4210115,108565503,1011,Monthly,10/1/20,10/31/20,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,North Star SD,Regular local school district,4210115,108565503,1011,Monthly,11/1/20,11/30/20,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,North Star SD,Regular local school district,4210115,108565503,1011,Monthly,12/1/20,12/31/20,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,North Star SD,Regular local school district,4210115,108565503,1011,Monthly,1/1/21,1/31/21,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,North Star SD,Regular local school district,4210115,108565503,1011,Monthly,2/1/21,2/28/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,North Star SD,Regular local school district,4210115,108565503,1011,Monthly,3/1/21,3/31/21,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,North Star SD,Regular local school district,4210115,108565503,1011,Monthly,4/1/21,4/30/21,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,North Star SD,Regular local school district,4210115,108565503,1011,Monthly,5/1/21,5/31/21,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Northampton Area SD,Regular local school district,4217370,120484903,5312,Monthly,9/1/20,9/30/20,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Northampton Area SD,Regular local school district,4217370,120484903,5312,Monthly,10/1/20,10/31/20,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Northampton Area SD,Regular local school district,4217370,120484903,5312,Monthly,11/1/20,11/30/20,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Northampton Area SD,Regular local school district,4217370,120484903,5312,Monthly,12/1/20,12/31/20,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Northampton Area SD,Regular local school district,4217370,120484903,5312,Monthly,1/1/21,1/31/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Northampton Area SD,Regular local school district,4217370,120484903,5312,Monthly,2/1/21,2/28/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Northampton Area SD,Regular local school district,4217370,120484903,5312,Monthly,3/1/21,3/31/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Northampton Area SD,Regular local school district,4217370,120484903,5312,Monthly,4/1/21,4/30/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Northampton Area SD,Regular local school district,4217370,120484903,5312,Monthly,5/1/21,5/31/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Northeast Bradford SD,Regular local school district,4217460,117083004,675,Monthly,9/1/20,9/30/20,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Northeast Bradford SD,Regular local school district,4217460,117083004,675,Monthly,10/1/20,10/31/20,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Northeast Bradford SD,Regular local school district,4217460,117083004,675,Monthly,11/1/20,11/30/20,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Northeast Bradford SD,Regular local school district,4217460,117083004,675,Monthly,12/1/20,12/31/20,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Northeast Bradford SD,Regular local school district,4217460,117083004,675,Monthly,1/1/21,1/31/21,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Northeast Bradford SD,Regular local school district,4217460,117083004,675,Monthly,2/1/21,2/28/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Northeast Bradford SD,Regular local school district,4217460,117083004,675,Monthly,3/1/21,3/31/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Northeast Bradford SD,Regular local school district,4217460,117083004,675,Monthly,4/1/21,4/30/21,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Northeast Bradford SD,Regular local school district,4217460,117083004,675,Monthly,5/1/21,5/31/21,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Northeastern York SD,Regular local school district,4217520,112674403,3814,Monthly,9/1/20,9/30/20,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Northeastern York SD,Regular local school district,4217520,112674403,3814,Monthly,10/1/20,10/31/20,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Northeastern York SD,Regular local school district,4217520,112674403,3814,Monthly,11/1/20,11/30/20,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Northeastern York SD,Regular local school district,4217520,112674403,3814,Monthly,12/1/20,12/31/20,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Northeastern York SD,Regular local school district,4217520,112674403,3814,Monthly,1/1/21,1/31/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Northeastern York SD,Regular local school district,4217520,112674403,3814,Monthly,2/1/21,2/28/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Northeastern York SD,Regular local school district,4217520,112674403,3814,Monthly,3/1/21,3/31/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Northeastern York SD,Regular local school district,4217520,112674403,3814,Monthly,4/1/21,4/30/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Northeastern York SD,Regular local school district,4217520,112674403,3814,Monthly,5/1/21,5/31/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Northern Bedford County SD,Regular local school district,4217580,108056004,871,Monthly,9/1/20,9/30/20,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Northern Bedford County SD,Regular local school district,4217580,108056004,871,Monthly,10/1/20,10/31/20,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Northern Bedford County SD,Regular local school district,4217580,108056004,871,Monthly,11/1/20,11/30/20,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Northern Bedford County SD,Regular local school district,4217580,108056004,871,Monthly,12/1/20,12/31/20,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Northern Bedford County SD,Regular local school district,4217580,108056004,871,Monthly,1/1/21,1/31/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Northern Bedford County SD,Regular local school district,4217580,108056004,871,Monthly,2/1/21,2/28/21,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Northern Bedford County SD,Regular local school district,4217580,108056004,871,Monthly,3/1/21,3/31/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Northern Bedford County SD,Regular local school district,4217580,108056004,871,Monthly,4/1/21,4/30/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Northern Bedford County SD,Regular local school district,4217580,108056004,871,Monthly,5/1/21,5/31/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Northern Cambria SD,Regular local school district,4217610,108114503,897,Monthly,9/1/20,9/30/20,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Northern Cambria SD,Regular local school district,4217610,108114503,897,Monthly,10/1/20,10/31/20,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Northern Cambria SD,Regular local school district,4217610,108114503,897,Monthly,11/1/20,11/30/20,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Northern Cambria SD,Regular local school district,4217610,108114503,897,Monthly,12/1/20,12/31/20,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Northern Cambria SD,Regular local school district,4217610,108114503,897,Monthly,1/1/21,1/31/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Northern Cambria SD,Regular local school district,4217610,108114503,897,Monthly,2/1/21,2/28/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Northern Cambria SD,Regular local school district,4217610,108114503,897,Monthly,3/1/21,3/31/21,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Northern Cambria SD,Regular local school district,4217610,108114503,897,Monthly,4/1/21,4/30/21,In-person,,,,,,,,,,,,
